"union","school","black","married","wage"
1,12,1,1,7.22834857415131
1,12,1,1,6.8523712393441
1,12,1,0,8.58345138466277
0,12,1,0,6.82876041161329
1,11,0,0,5.31824370335486
1,11,0,0,4.9999999998295
0,11,0,0,6.18322121082059
0,11,0,0,6.31667602443421
1,11,0,1,6.90122377587872
1,11,0,1,6.98198198169563
0,11,0,1,6.69876263501382
1,11,0,1,7.39842258945222
0,12,0,0,7.1299752544781
0,12,0,1,7.88461538448193
0,12,0,1,7.59109311758704
0,12,0,1,8.07130825398461
0,12,0,1,8.06885422299971
0,12,0,1,9.09563409576186
0,12,0,1,8.91492613315587
0,12,0,1,8.57422831943615
0,12,0,0,4.23423804889242
0,12,0,0,4.12541254130785
0,12,0,0,5.22138680047789
0,12,0,0,5.43935991031545
0,12,0,0,5.37923614871039
0,12,0,0,5.35602910603496
0,12,0,0,4.40034322691966
0,12,0,1,4.20914498660159
0,14,0,0,3.08429618739227
0,14,0,0,1.25984251971624
0,14,0,0,9.27318295699982
0,14,0,0,8.77316114529284
0,14,0,1,9.21139025064764
0,14,0,1,8.85938385966222
0,14,0,1,11.462047885705
0,14,0,1,12.3101420878088
1,12,0,1,5.31824370335486
1,12,0,1,7.57575757578965
1,12,0,1,0.614280800238216
1,12,0,1,6.43365150657279
1,12,0,1,6.99300699285154
1,12,0,1,6.49688149711057
1,12,0,1,6.97433774816442
1,12,0,1,7.64024987732701
0,12,0,0,3.06142441942959
0,12,0,0,6.2917547571161
1,12,0,1,6.63768797023608
1,12,0,1,7.08052592189265
1,12,0,1,7.63468740987267
1,12,0,1,8.92086731421094
1,12,0,0,10.0119095152616
1,12,0,0,9.74946038646288
0,12,0,0,5.85325307743207
0,12,0,0,6.05749999994825
0,12,0,0,6.86120348923991
0,12,0,0,7.72038180793402
0,12,0,0,8.41404584743599
0,12,0,1,8.66250866236554
0,12,0,1,9.24324970872426
1,12,0,1,8.42111709946878
1,12,0,0,7.46511754189542
1,12,0,0,7.94216417944321
0,12,0,0,9.59846424598536
1,12,0,1,9.12408759153082
1,12,0,1,9.41366325990972
1,12,0,1,8.00512929901556
0,12,0,1,8.49040584169033
1,12,0,1,8.6763024656883
0,10,0,0,2.47747970955132
0,10,0,0,1.07758620690093
0,10,0,0,1.18717847254208
0,10,0,0,2.5805500257827
0,10,0,0,3.41122292351386
0,10,0,0,1.54566331034601
0,10,0,0,1.89422915800517
0,10,0,0,5.35245945506401
0,12,0,0,4.51993529375164
1,12,0,0,6.2439024391789
1,12,0,0,4.51127819551402
1,12,0,0,5.11232923375215
1,12,0,0,4.68804938095783
1,12,0,0,6.1720374221782
1,12,0,0,5.16527435105632
0,12,0,0,5.41401273865831
0,14,0,1,6.31050662213775
0,14,0,1,5.67567567582753
0,14,0,1,9.89462503850852
0,14,0,1,6.28413979797423
0,14,0,1,10.2979212563974
0,14,0,1,9.86387847664299
0,14,0,1,12.3067057395765
0,14,0,1,11.7159600664864
0,12,0,1,5.31560000278954
0,12,0,1,6.95372233381407
0,12,0,1,7.76467847741422
0,12,0,1,7.46516257460631
0,12,0,1,8.09941806443028
0,12,0,0,7.56353368321375
0,12,0,0,7.21092830618144
0,12,0,1,6.37963416625325
0,13,0,0,5.3356505300533
0,13,0,0,5.99999999983167
0,13,0,0,4.566731361877
0,13,0,0,5.61482313314699
0,13,0,0,5.19992827696025
0,13,0,0,5.91605430292598
0,13,0,0,5.89021905221025
0,13,0,1,6.12444879972717
0,13,0,0,0.331858406992027
0,13,0,1,6.44836272049061
0,13,0,1,5.72206772640526
0,13,0,1,8.27206490595608
0,13,0,1,8.01282051244544
0,13,0,1,11.0446985444013
0,13,0,1,12.0988283241593
0,13,0,1,15.3111219997136
0,12,0,0,5.36837367159758
0,12,0,0,5.4916512058869
1,12,0,0,5.30605793750902
1,12,0,0,7.52907310793888
1,12,0,0,7.56758271766362
1,12,0,0,8.34849272339318
1,12,0,0,7.49718855401331
1,12,0,0,8.57422831943615
0,11,0,0,3.51172917528282
0,11,0,0,5.5652173913574
0,11,0,0,5.5901836374957
0,11,0,0,5.83941605816174
0,11,0,1,8.5631624095898
0,11,0,1,8.08040386600229
0,11,0,1,8.57137701386831
0,11,0,1,8.67520489435655
1,12,0,1,7.02008168844049
1,12,0,1,7.69230769210342
1,12,0,1,7.8972672065009
1,12,0,1,9.12408759153082
1,12,0,1,8.03691500812492
1,12,0,1,8.12110187127282
1,12,0,1,7.24564174652427
1,12,0,1,7.37378745701121
0,11,0,0,3.23207397337953
0,11,0,0,3.7392373925517
0,11,0,0,4.39462098390901
0,11,0,0,5.021610861124
0,11,0,0,4.08303466670581
0,11,0,1,4.02187902186754
0,11,0,1,3.63874536067787
0,11,0,1,3.79132544730565
0,11,0,0,4.22245289320904
0,11,0,0,4.11214953291424
0,11,0,0,4.69924812023192
0,11,0,0,5.86398090987084
0,11,0,0,5.84991931125045
0,11,0,0,6.49688149711057
0,11,0,0,5.53046357591417
0,11,0,0,5.00454959045207
1,12,0,0,9.48166877411428
1,12,0,0,10.5882352937577
1,12,0,1,9.77443608995311
1,12,0,1,10.1768669283537
1,12,0,1,10.018827326256
1,12,0,1,11.0446985444013
1,12,0,1,11.462047885705
1,12,0,1,11.6364527198028
0,12,0,0,7.37463126861474
0,12,0,0,6.64031620573424
0,12,0,0,6.37503984422839
0,12,0,0,5.05577147930081
0,12,0,0,7.36105999256695
0,12,0,0,4.87372618538206
0,12,0,1,6.35370592114586
0,12,0,1,7.83929446340364
1,15,0,0,1.81219607966143
0,15,0,0,1.72661870501646
0,15,0,0,2.59268861818005
0,15,0,0,2.16274668823029
0,15,0,0,7.6010945579106
0,15,0,0,7.13584871998983
0,15,0,0,6.72336706237764
0,15,0,0,5.23801542077055
0,11,1,0,4.25459496274434
1,11,1,0,3.77358490567579
1,11,1,0,4.59023015400449
0,11,1,0,4.92813372983982
1,11,1,0,11.532327322289
0,11,1,1,5.67496630497216
1,11,1,1,5.43743464645601
1,11,1,1,7.26405211794149
0,7,0,0,5.00918350319003
0,7,0,0,5.76923076937631
0,7,0,0,5.31990353249773
0,7,0,1,4.21111734965719
0,7,0,1,6.72404518579244
0,7,0,1,4.15374390775472
0,7,0,1,6.07305011693824
0,7,0,1,4.59333659957389
0,12,0,0,7.44554118453886
0,12,0,0,8.84615384613869
0,12,0,0,7.22961249271904
0,12,0,0,7.01852891633401
0,12,0,0,8.06885422299971
0,12,0,0,8.12110187127282
0,12,0,0,7.32297503828672
0,12,0,1,7.65556099955018
0,9,0,0,2.35576923076133
0,9,0,0,3.79052369064513
0,9,0,1,3.68846644903201
0,9,0,1,3.36889387977362
0,9,0,0,3.48310693153912
1,9,0,0,4.31938788098496
0,9,0,0,3.82068262844648
0,9,0,0,7.72051727480189
1,11,0,0,3.72456124679912
0,11,0,0,3.30082644633059
0,11,0,0,2.46188474869217
0,11,0,0,3.50619959840816
0,11,0,0,3.98640248637802
0,11,0,0,5.01593296346077
0,11,0,0,6.47995749157152
0,11,0,1,6.14262223811371
0,9,0,1,4.21407501036486
0,9,0,1,4.67256637170982
0,9,0,1,4.13607693111732
0,9,0,1,5.36546651624542
0,9,0,1,4.01083397054644
0,9,0,1,4.19827722450952
0,9,0,1,4.74489415512086
0,9,0,1,4.41346105642695
0,13,0,0,9.06345506127685
0,13,0,0,11.1524163563375
0,13,0,0,10.121457489592
0,13,0,0,12.2824256031494
0,13,0,0,13.4480903707787
0,13,0,0,14.885295662683
0,13,0,1,15.5094064546935
0,13,0,1,14.3455557470629
1,12,0,1,12.9894073475951
1,12,0,1,12.3076923080334
1,12,0,1,13.3747831116609
1,12,0,1,12.9842784953447
1,12,0,1,11.7670790747199
1,12,0,1,13.6434511435314
1,12,0,1,14.0904607574293
1,12,0,1,9.7991180791153
0,16,0,1,5.91311343525997
0,16,0,1,6.66666666676079
0,16,0,1,7.59109311758704
0,16,0,1,8.42223469965172
0,16,0,1,7.73265196308013
0,16,0,1,9.35550935595234
0,16,0,1,8.27814569551802
0,16,0,1,8.57422831943615
0,10,0,0,3.22640117996883
0,10,0,0,6.31578947358565
0,10,0,0,3.19366377096841
0,10,0,0,2.50370741283185
0,10,0,0,2.52717579457982
0,10,0,0,4.2879417879286
0,10,0,0,3.9480387163654
0,10,0,0,4.25649191588421
1,12,0,0,2.70021638016221
1,12,0,0,2.6769230768725
1,12,0,0,3.46300731448608
1,12,0,0,5.95858781494222
1,12,0,0,6.25690099366798
0,12,0,0,4.55877564331097
1,12,0,0,5.09424350484095
1,12,0,0,4.16462518386439
1,11,0,0,5.3680158277357
1,11,0,0,9.87500000012654
1,11,0,0,7.60327785788073
1,11,0,1,5.80458852744987
1,11,0,1,7.41194289577706
0,11,0,0,4.36926533930874
0,11,0,1,10.5068772284539
0,11,0,1,4.00873012336302
1,11,1,0,3.30618587383847
0,11,1,0,4.04448938329903
0,11,1,0,4.56260844411823
0,11,1,1,5.96574957887063
0,11,1,0,3.49650349663537
0,11,1,0,3.69221680710127
0,11,1,0,4.25543232517319
1,11,1,0,3.91563119960498
0,12,0,0,4.30373618080748
0,12,0,0,4.91803278696939
0,12,0,0,4.048582996137
0,12,0,0,6.17630544643498
0,12,0,0,5.37923614871039
0,12,0,0,4.74824789647724
0,12,0,0,3.82068262844648
0,12,0,0,3.35440690143548
1,12,0,0,8.30954194990667
1,12,0,0,9.6522655430795
1,12,0,0,7.32501356515713
1,12,0,0,8.504217671683
1,12,0,0,8.74125874094021
1,12,0,0,6.93508758012428
1,12,0,0,4.95803378535006
1,12,0,0,5.5363394778432
0,6,0,1,6.38627862411239
0,6,0,1,6.08076009506522
0,6,0,0,6.50665124317273
0,6,0,1,7.2290847835237
1,6,0,0,7.38468262475191
0,6,0,0,8.92401835784445
0,6,0,0,7.95975547608777
0,6,0,0,4.50363507666462
0,10,0,1,3.41914722443046
0,10,0,1,4.13026211268396
1,10,0,1,2.91652327081264
0,10,0,1,2.27214632614917
0,10,0,1,3.44352617069044
0,10,0,1,3.63825363821071
0,10,0,1,3.8970962810303
0,10,0,0,2.81417971342833
0,12,0,1,6.06326119366604
0,12,0,1,5.96153846155179
0,12,0,1,6.14517061879751
0,12,0,1,6.527231892418
0,12,0,1,6.05164066695797
0,12,0,1,6.1720374221782
0,12,0,1,4.37335998998405
0,12,0,1,6.05095541373271
1,12,0,0,8.27061450669108
0,12,0,0,9.29292929285034
0,12,0,1,4.63487485846081
0,12,0,1,5.14692120533137
0,12,0,1,5.46862716929623
0,12,0,0,5.04082035758558
0,12,0,1,5.10853310804373
0,12,0,1,5.49878568490941
0,11,0,0,2.89201226211606
0,11,0,0,2.76439790587076
0,11,0,0,3.47021399643643
0,11,0,0,3.22026620854424
0,11,0,0,3.02166968821789
0,11,0,0,1.89189189188218
0,11,0,0,1.83958793229369
0,11,0,1,5.56083582777072
0,11,0,0,5.59175337960863
1,11,0,1,7.2544080601429
0,11,0,1,3.35232986938842
1,11,0,0,4.33745087040045
1,11,0,1,6.03483055376414
1,11,0,1,8.61155272929165
1,11,0,1,7.32297503828672
1,11,0,1,8.88045075931593
0,12,0,0,5.70939194953673
0,12,0,0,3.89780154467589
0,12,0,0,3.6322690785547
0,12,0,0,3.40398652457399
0,12,0,0,3.36202259276156
0,12,0,0,3.10720419405519
0,12,0,0,3.04292740670846
0,12,0,0,3.71114635923951
0,12,0,0,1.50142193492844
0,12,0,0,1.04166666664557
0,12,0,0,2.69430575324495
0,12,0,0,1.66954942193568
0,12,0,0,2.07877734629203
0,12,0,0,3.34557858825451
0,12,0,0,3.82068262844648
0,12,0,0,3.85128129180781
0,11,0,1,4.68005445899854
0,11,0,1,5.38461538468096
0,11,0,1,4.39055973264113
0,11,0,1,3.15833801240643
0,11,0,1,3.13365879419046
0,11,0,1,5.5223492725317
0,11,0,1,5.73102394319604
0,11,0,1,5.51200391952199
1,12,0,0,8.5091899249786
1,12,0,0,7.87878787840144
0,12,0,1,4.08473105853207
0,12,0,1,4.42167321727521
0,12,0,1,4.5387305004535
0,12,0,1,5.03508315990215
1,12,0,1,5.64419024669636
1,12,0,1,6.77598590627513
0,11,0,0,0.965406274884588
0,11,0,0,1.32780082987138
0,11,0,1,3.53767942595109
0,11,0,1,4.70246461385333
0,11,0,1,7.91687986843818
0,11,0,1,4.44036588597496
0,11,0,1,5.90125237715168
0,11,0,1,3.08198068640571
1,13,0,0,6.11598025839842
1,13,0,0,7.0384615383212
1,13,0,1,7.22329842102403
1,13,0,1,8.28789789315583
1,13,0,1,8.99835458650267
0,13,0,1,9.00900900928105
0,13,0,1,6.9466956883928
0,13,0,0,7.1025981760771
0,11,0,0,5.10551395532407
1,11,0,0,8.07692307695549
0,11,0,0,7.50248723726514
1,11,0,0,7.64685436226767
0,11,0,0,8.06885422299971
0,11,0,0,6.03281853275206
0,11,0,0,10.18848701009
0,11,0,0,4.59333659957389
0,13,0,0,3.68731563415967
1,13,0,0,5.10638297856034
0,13,0,0,5.21655665553582
0,13,0,0,9.53786250904198
0,13,0,0,6.72404518579244
0,13,0,0,5.49081813177513
0,13,0,0,7.59960916262857
0,13,0,1,10.3849349212713
0,12,0,0,3.75777389473943
0,12,0,1,4.26666666684816
0,12,0,1,3.65959145658871
0,12,0,1,4.02956549770791
0,12,0,1,2.73261374495177
0,12,0,1,4.44462755453765
0,12,0,1,4.8013245031204
0,12,0,1,4.94882334429357
1,11,0,0,2.43655218112659
0,11,0,0,2.52707581238539
0,11,0,0,3.01005357889589
0,11,0,0,2.85159820217702
0,11,0,0,5.81539043063286
0,11,0,1,3.70668474132803
0,11,0,1,5.2980132452821
1,11,0,1,5.53863195813531
1,12,0,0,9.65059505615484
1,12,0,0,8.37461538435115
1,12,0,1,7.95257374195655
1,12,0,0,7.72038180793402
1,12,0,0,10.6673204847666
1,12,0,0,8.40702453625909
1,12,0,1,7.64136525719904
1,12,0,1,7.65556099955018
1,11,0,0,7.80843310763308
1,11,0,0,7.37327188949373
1,11,0,0,7.68146327338774
1,11,0,0,8.7943012923621
1,11,0,0,7.30295812298015
1,11,0,0,6.83401079162507
1,11,0,0,7.65444978672125
1,11,0,0,6.3847501522754
0,13,0,0,0.49856662079104
0,13,0,0,5.57880055786663
0,13,0,0,6.08457560102276
0,13,0,0,3.44305192132595
0,13,0,0,6.2886753534623
0,13,0,0,5.0316273720661
0,13,0,1,4.86949746776757
1,13,0,1,7.01716506514698
0,12,0,0,5.80933754169095
0,12,0,0,4.15094339622542
0,12,0,0,4.24990880389907
0,12,0,0,4.69838073647652
0,12,0,0,4.6798325955118
0,12,0,1,4.54583023402577
0,12,0,1,4.56725279728372
1,12,0,1,12.9268808614155
0,10,0,0,1.8893162941546
0,10,0,0,2.36794171210906
0,10,0,0,2.89840246886185
0,10,0,0,3.86019090381239
0,10,0,0,4.44716573731499
0,10,0,0,4.64062964042764
0,10,0,0,5.65490028531363
0,10,0,0,6.53579237576945
0,12,0,0,4.9316419626093
0,12,0,0,6.00775193803451
0,12,0,0,6.14517061879751
0,12,0,0,8.3055151812304
0,12,0,0,10.9078955227672
0,12,0,1,12.0543078286058
0,12,0,1,12.2580234340879
0,12,0,1,13.4737873585338
0,12,0,1,2.56434584831399
1,12,0,1,3.46666666673871
1,12,0,1,3.97628687121664
1,12,0,1,3.12970086125252
1,12,0,1,4.37062937073211
1,12,0,1,4.38539501059177
1,12,0,1,4.93504839538662
1,12,0,1,5.51200391952199
1,12,0,1,8.08373042862903
0,12,0,1,8.84615384613869
1,12,0,1,10.4829381141021
1,12,0,1,8.77316114529284
1,12,0,1,9.79020978978448
1,12,0,1,9.09563409576186
0,12,0,1,9.55170657136307
1,12,0,1,9.18667319951575
1,12,0,0,5.99188790561912
1,12,0,1,6.49999999998966
1,12,0,1,3.7765646992827
1,12,0,1,5.24749825514015
1,12,0,1,5.89996149488677
1,12,0,1,6.36694386664321
1,12,0,1,6.68619460021312
0,12,0,1,7.04311611986121
1,12,0,1,7.11125158024281
1,12,0,1,5.23076923069302
1,12,0,1,5.83696082322848
1,12,0,1,5.47445255473231
1,12,0,1,5.9412132585557
1,12,0,1,5.76796308501821
1,12,0,1,6.46099176238513
1,12,0,1,5.85784189292383
0,12,0,0,2.07953048818717
0,12,0,0,2.65446224255013
0,12,0,0,2.10655950222546
0,12,0,0,2.88635459819093
1,12,0,0,4.84533714454922
0,12,0,0,5.64345666873257
0,12,0,0,5.60366785530081
1,12,0,0,6.921362077712
0,11,0,0,2.68736563170836
0,11,0,0,4.48735632190929
1,11,0,0,6.05955678671034
0,11,0,0,2.99641628610274
0,11,0,0,2.79720279706832
0,11,0,0,3.806623524969
0,11,0,1,5.53722120069784
0,11,0,1,3.06038522602946
0,14,0,0,3.12582487044551
0,14,0,0,2.11864406780385
0,14,0,0,2.66624006822812
0,14,0,0,2.92204566587394
0,14,0,0,2.02226922882557
0,14,0,1,1.98728139905424
0,14,0,1,4.69394070703935
0,14,0,1,4.59333659957389
0,12,0,0,3.61945092913853
1,12,0,0,5.19787359699242
0,12,0,1,9.94071717730444
0,12,0,1,9.82594048265917
0,12,0,1,12.4394835938375
0,12,0,1,12.3440748436164
0,12,0,1,13.3723891996246
0,12,0,1,13.1675649188924
0,12,0,0,3.76925598151468
0,12,0,0,2.8952380950971
0,12,0,0,2.71110468480143
0,12,0,0,3.30748175188827
0,12,0,0,3.53012372250754
0,12,0,0,3.57328482325223
0,12,0,0,3.82068262844648
0,12,0,0,3.82778049962177
1,14,0,0,5.45147280599985
1,14,0,1,6.15384615377018
1,14,0,1,6.88637481575667
1,14,0,1,7.15479818670951
1,14,0,1,9.58176438955671
1,14,0,1,11.3695426195408
1,14,0,0,11.1436576662865
1,14,0,0,11.6364527198028
0,14,0,1,3.94749118979119
0,14,0,1,4.49438202258048
0,14,0,1,3.5098118740337
0,14,0,1,3.90683500785405
0,14,0,1,5.34072133120756
0,14,0,1,6.1720374221782
0,14,0,1,6.68619460021312
0,14,0,1,6.65894614936096
0,12,0,0,4.83476700307078
0,12,0,0,4.80769230778452
0,12,0,1,4.58463231237724
0,12,0,1,4.68289263782953
0,12,0,1,5.37055195739007
1,12,0,1,5.84719334715292
1,12,0,1,5.73102394319604
1,12,0,1,5.81822635966838
1,12,0,0,4.33596167583784
1,12,0,1,4.19847328233625
0,12,0,1,4.02555060223017
1,12,0,1,4.400617630758
1,12,0,1,2.9792821287366
0,12,0,1,4.2533540737068
0,12,0,1,3.45905423182038
0,12,0,1,4.09968954167271
1,11,0,1,3.2180209171639
1,11,0,1,3.40425531906802
1,11,0,1,2.79414753090933
1,11,0,1,3.96699460475596
1,11,0,1,5.53018410155207
1,11,0,1,4.7694753574731
1,11,0,1,4.83953132953865
1,11,0,0,4.65458108780084
0,12,0,0,3.31858407093561
0,12,0,0,2.45775729641953
0,12,0,0,2.75130015695927
0,12,0,0,3.29870859060452
0,12,0,0,3.65182894018965
0,12,0,0,4.21874999983672
0,12,0,0,1.79030820178574
0,12,0,0,3.76653601174038
1,12,0,0,5.21751791760812
1,12,0,1,4.93392070480764
0,12,0,1,4.55684666189157
1,12,0,1,5.08069842664421
0,12,0,1,4.44706327046029
0,12,0,1,4.19023674824961
0,12,0,1,4.33118171424104
1,12,0,1,6.43067123926703
0,9,0,0,2.43119712141119
0,9,0,0,2.9130434783721
0,9,0,0,3.97628687121664
0,9,0,0,3.50926445802644
0,9,0,0,4.03442711133826
0,9,0,1,3.57328482325223
0,9,0,1,3.01023479830541
0,9,0,1,2.88862891218562
0,13,0,0,6.5954249455706
0,13,0,0,7.75800711705456
0,13,0,0,10.4709212384256
0,13,0,1,11.02911686805
0,13,0,1,12.1032813344007
0,13,0,0,12.3750123755661
0,13,0,0,13.0388375423565
0,13,0,1,12.744686312092
0,12,0,0,7.02008168844049
0,12,0,0,9.03846153825657
0,12,0,0,10.6636784268482
0,12,0,0,10.0715889948226
0,12,0,1,8.32500832528299
0,12,0,1,12.2057541416283
0,12,0,1,10.18848701009
0,12,0,1,11.6364527198028
0,11,0,0,1.66557723243867
0,11,0,0,2.9925187033331
0,11,0,0,3.46665844936179
0,11,0,1,3.69551033727842
0,11,0,1,4.44821450753346
0,11,0,1,5.4352459715281
0,11,0,0,7.59730275619849
0,11,0,0,10.4326817484235
0,12,0,1,2.39825407099465
0,12,0,1,5.47008547032637
0,12,0,1,7.71158665861058
0,12,0,1,7.17449622545117
0,12,0,1,9.86193293860893
0,12,0,1,7.31307263974026
0,12,0,1,7.06204226332792
0,12,0,1,6.42079309616362
0,12,0,1,8.62369874508235
0,12,0,1,6.68896321102745
0,12,0,1,7.51879699277907
0,12,0,1,3.26881776669143
0,12,0,1,4.01743029083489
0,12,0,1,9.93640699493237
0,12,0,1,10.18848701009
0,12,0,1,10.4942500249996
1,12,0,1,7.81417882752354
0,12,0,1,8.40689365251643
1,12,0,1,9.75843864958538
1,12,0,1,7.79836546292222
1,12,0,1,6.46684127160294
1,12,0,1,10.3281076736345
1,12,0,1,12.5743985246486
1,12,0,0,11.7853144269562
0,11,0,0,6.19469026529429
0,11,0,1,6.15384615377018
0,11,0,1,4.8590864918261
0,11,0,1,5.68385784360278
0,11,0,0,7.9561157408177
0,11,0,0,5.95833929159837
0,11,0,0,6.04941416183735
0,11,0,0,8.81192744634336
0,14,0,0,3.95394793348394
1,14,0,0,4.9999999998295
1,14,0,1,4.69924812023192
1,14,0,1,4.9129702416241
0,14,0,1,6.05164066695797
0,14,0,1,6.1720374221782
1,14,0,1,6.04941416183735
0,14,0,0,10.6157112526558
0,12,0,0,4.67002526345697
0,12,0,0,6.08365019041759
0,12,0,0,7.21153846161791
0,12,0,0,6.00107774461453
0,12,0,0,6.39372255669134
0,12,0,0,3.58005479871826
0,12,0,0,4.74732369629527
0,12,0,0,3.11007165618603
0,12,0,0,14.7492625363453
0,12,0,0,1.56249999995559
0,12,0,0,4.69924812023192
1,12,0,0,5.62443755629977
0,12,0,0,2.92419647253616
0,12,0,0,5.87544065779751
0,12,0,1,7.61882435671575
0,12,0,1,6.73689367967075
0,14,0,0,3.1200363060245
0,14,0,0,2.97303030300408
0,14,0,0,7.61498629265348
1,14,0,0,2.8421532846329
0,14,0,0,3.09494427150908
0,14,0,0,3.30565399066297
0,14,0,0,4.83042783105562
0,14,0,1,6.73419568454053
0,10,0,0,1.50877702009928
0,10,0,0,5.38461538468096
0,10,0,0,3.59464398043083
0,10,0,1,4.94372873483225
1,10,0,1,3.43148586957002
0,10,0,1,4.35919790764225
0,10,0,1,3.3865141482413
0,10,0,1,5.30785562611532
0,14,0,0,5.10551395532407
0,14,0,1,4.9230769230861
0,14,0,1,5.24146905736525
0,14,0,1,5.96574957887063
0,14,0,1,4.96994644153815
0,14,0,1,5.35750302556543
0,14,0,1,6.3678043809607
0,14,0,1,4.61552663175152
0,12,0,0,5.28953443610754
0,12,0,1,18.1818181809152
0,12,0,1,5.83757530484857
0,12,0,1,3.81605754614877
0,12,0,1,4.63235757376554
0,12,0,1,6.03281853275206
0,12,0,1,5.4149767428797
1,12,0,1,27.4544256520521
0,12,0,0,4.25459496274434
0,12,0,1,6.15384615377018
0,12,0,1,5.78368999425742
0,12,0,1,4.27691605851945
0,12,0,1,4.44784897095415
0,12,0,1,2.86708207506695
0,12,0,1,4.49385052052731
1,12,0,1,4.40960313568025
0,12,0,0,4.55491931293485
0,12,0,0,2.27272727279584
0,12,0,0,3.51152606800868
0,12,0,0,3.03392643632413
0,12,0,0,4.03442711133826
0,12,0,0,4.13980720329324
0,12,0,0,7.22456351626604
0,12,0,1,7.12663133039776
0,12,0,0,1.27637848872877
0,12,0,0,2.72076923088935
0,12,0,0,2.66988225289394
0,12,0,0,2.88762332559896
0,12,0,0,2.78679874852134
0,12,0,0,3.00137624077227
0,12,0,0,3.60177914310375
0,12,0,0,3.07074748954908
0,12,0,0,3.05697735471839
0,12,0,0,2.12389380524676
0,12,0,1,3.67143698508269
0,12,0,1,4.27888245648029
0,12,0,1,4.503072684773
0,12,0,1,4.41787941808814
0,12,0,1,4.9595938966032
0,12,0,1,4.51167728218798
0,12,0,0,4.6091445426341
0,12,0,0,5.11538461538323
0,12,0,0,5.13302487007062
0,12,0,0,5.61482313314699
0,12,0,0,4.52354512447324
0,12,0,0,4.44106077900945
0,12,0,0,4.77585328596783
0,12,0,0,4.59333659957389
0,14,0,1,4.94925170279221
0,14,0,1,3.75733855179101
0,14,0,1,4.55868855648404
0,14,0,1,4.3222916792136
0,14,0,1,4.74695008475433
0,14,0,1,4.87019644858791
0,14,0,1,4.81988104549459
0,14,0,1,4.9902916143231
0,11,0,0,1.91918114943506
0,11,0,0,2.49307479226513
0,11,0,0,1.9224196855919
0,11,0,0,3.30532984420933
0,11,0,0,5.08393683460447
0,11,0,0,6.16921269087597
1,11,0,1,6.93383143746
1,11,0,1,7.45047624610509
0,11,0,0,3.06330837309026
0,11,0,0,3.52888086652416
0,11,0,0,3.2977179791781
0,11,0,1,3.33300003324467
0,11,0,1,4.05246094897017
0,11,0,1,3.63567209588993
0,11,0,1,3.59919378042644
0,11,0,1,3.67466927971133
0,12,0,1,4.76903022069513
0,12,0,1,4.34302325572985
0,12,0,1,3.6599913242977
0,12,0,1,3.65751761744402
0,12,0,1,4.26653281465445
0,12,0,1,4.58203470268138
0,12,0,1,5.02477654801656
0,12,0,1,6.23991899857821
0,12,0,1,3.81722260033024
0,12,0,1,4.42307692289218
0,12,0,1,4.57665903868882
0,12,0,1,4.08530575526068
0,12,0,1,3.76191465292994
0,12,0,1,4.00641025646288
0,12,0,1,5.07200672783532
0,12,0,1,4.01675560922937
0,8,0,0,2.98501631204104
0,8,0,0,4.10724472340162
0,8,0,0,3.43997248016062
0,8,0,0,3.66709740492068
0,8,0,1,2.81187344134072
0,8,0,1,3.75517294232449
0,8,0,1,4.71217524183515
0,8,0,1,4.77707006378002
0,10,0,1,3.53982300886499
0,10,0,1,3.81651376134531
0,10,0,1,5.61403508794823
0,10,0,1,4.94221411201202
0,10,0,1,5.4632867133375
0,10,0,1,5.84719334715292
0,10,0,1,7.42434591535251
0,10,0,1,7.66196732640193
0,12,0,0,5.19828331889281
0,12,0,0,4.64285714294824
0,12,0,0,4.62098942814315
0,12,0,0,6.23425201987319
0,12,0,1,7.8279929028736
0,12,0,1,9.35550935595234
0,12,0,1,10.9526235349746
0,12,0,1,8.81920627171376
0,10,0,0,3.6268678370641
0,10,0,0,4.53900709230956
0,10,0,0,3.54660235502744
0,10,0,0,3.86019090381239
0,10,0,1,4.37062937073211
0,10,0,1,4.40514043457176
0,10,0,1,4.77585328596783
0,10,0,1,5.09554140117391
0,9,0,0,4.10546482970048
0,9,0,1,7.27272727290537
0,9,0,1,5.30961704411108
0,9,0,1,3.12327186616904
0,9,0,1,4.36793975240541
0,9,0,1,4.38045618766588
0,9,0,1,14.7167034586463
1,9,0,1,3.92919182719951
0,14,0,0,7.37463126861474
0,14,0,1,4.9999999998295
0,14,0,1,5.4280085237437
0,14,0,1,6.52405842490781
0,14,0,1,5.91873879550759
0,14,0,1,6.50383003354328
0,14,0,1,5.94540139710512
0,14,0,1,6.18569328739556
0,11,0,0,3.24953152598219
1,11,0,0,4.16666666649939
0,11,0,0,4.16608804334637
1,11,0,0,5.23871057877908
0,11,0,0,6.55009575615103
0,11,0,1,5.11875511865406
0,11,0,1,5.95389709615926
1,11,0,1,4.86215782554204
0,12,0,1,6.33242234950128
0,12,0,1,5.96242171161026
0,12,0,1,7.435858569672
0,12,0,1,7.02440216197324
0,12,0,1,7.51584863716679
0,12,0,0,7.08447313688695
0,12,0,0,7.2669436334824
0,12,0,0,7.62153628361082
0,14,0,0,4.17773028732747
0,14,0,0,3.64806866945982
0,14,0,0,4.87998843263224
1,14,0,0,3.82623028002709
1,14,0,0,3.51246926590044
0,14,0,0,3.25626831639414
0,14,0,0,3.20702980948891
